,reactant,product,rxn_nrj,rxn id,reactant label,Y
1634,"['data/SN2-20/4606/r/01.xyz', 'data/SN2-20/4606/r/A.xyz']","['data/SN2-20/4606/p/03.xyz', 'data/SN2-20/4606/p/B.xyz']",-68.65054011731587,4606,B_A_C_B_A_0,C
1635,"['data/SN2-20/4607/r/01.xyz', 'data/SN2-20/4607/r/B.xyz']","['data/SN2-20/4607/p/01.xyz', 'data/SN2-20/4607/p/B.xyz']",-44.84855293181798,4607,B_A_C_B_A_0,D
1636,"['data/SN2-20/4614/r/03.xyz', 'data/SN2-20/4614/r/A.xyz']","['data/SN2-20/4614/p/01.xyz', 'data/SN2-20/4614/p/A.xyz']",-26.539676523027826,4614,B_A_C_B_B_0,A
1637,"['data/SN2-20/4616/r/03.xyz', 'data/SN2-20/4616/r/C.xyz']","['data/SN2-20/4616/p/01.xyz', 'data/SN2-20/4616/p/A.xyz']",45.27974034114295,4616,B_A_C_B_B_0,B
1638,"['data/SN2-20/4618/r/01.xyz', 'data/SN2-20/4618/r/A.xyz']","['data/SN2-20/4618/p/01.xyz', 'data/SN2-20/4618/p/B.xyz']",-71.38010590461334,4618,B_A_C_B_B_0,C
1639,"['data/SN2-20/4619/r/01.xyz', 'data/SN2-20/4619/r/B.xyz']","['data/SN2-20/4619/p/03.xyz', 'data/SN2-20/4619/p/B.xyz']",-44.356618817089995,4619,B_A_C_B_B_0,D
1640,"['data/SN2-20/4626/r/06.xyz', 'data/SN2-20/4626/r/A.xyz']","['data/SN2-20/4626/p/09.xyz', 'data/SN2-20/4626/p/A.xyz']",-25.66498896643836,4626,B_A_C_B_C_0,A
1641,"['data/SN2-20/4628/r/06.xyz', 'data/SN2-20/4628/r/C.xyz']","['data/SN2-20/4628/p/01.xyz', 'data/SN2-20/4628/p/A.xyz']",44.828725141620815,4628,B_A_C_B_C_0,B
1642,"['data/SN2-20/4630/r/01.xyz', 'data/SN2-20/4630/r/A.xyz']","['data/SN2-20/4630/p/09.xyz', 'data/SN2-20/4630/p/B.xyz']",-70.49372300354094,4630,B_A_C_B_C_0,C
1643,"['data/SN2-20/4631/r/01.xyz', 'data/SN2-20/4631/r/B.xyz']","['data/SN2-20/4631/p/06.xyz', 'data/SN2-20/4631/p/B.xyz']",-44.827686243880606,4631,B_A_C_B_C_0,D
1644,"['data/SN2-20/4638/r/00.xyz', 'data/SN2-20/4638/r/A.xyz']","['data/SN2-20/4638/p/00.xyz', 'data/SN2-20/4638/p/A.xyz']",-23.423360474958635,4638,B_A_C_C_A_0,A
1645,"['data/SN2-20/4640/r/00.xyz', 'data/SN2-20/4640/r/C.xyz']","['data/SN2-20/4640/p/02.xyz', 'data/SN2-20/4640/p/A.xyz']",45.42201792987726,4640,B_A_C_C_A_0,B
1646,"['data/SN2-20/4642/r/00.xyz', 'data/SN2-20/4642/r/A.xyz']","['data/SN2-20/4642/p/00.xyz', 'data/SN2-20/4642/p/B.xyz']",-68.68613558188713,4642,B_A_C_C_A_0,C
1647,"['data/SN2-20/4643/r/00.xyz', 'data/SN2-20/4643/r/B.xyz']","['data/SN2-20/4643/p/03.xyz', 'data/SN2-20/4643/p/B.xyz']",-44.76639240973359,4643,B_A_C_C_A_0,D
1648,"['data/SN2-20/4650/r/00.xyz', 'data/SN2-20/4650/r/A.xyz']","['data/SN2-20/4650/p/04.xyz', 'data/SN2-20/4650/p/A.xyz']",-24.077437352100617,4650,B_A_C_C_B_0,A
1649,"['data/SN2-20/4652/r/00.xyz', 'data/SN2-20/4652/r/C.xyz']","['data/SN2-20/4652/p/06.xyz', 'data/SN2-20/4652/p/A.xyz']",44.09915526936857,4652,B_A_C_C_B_0,B
1650,"['data/SN2-20/4654/r/19.xyz', 'data/SN2-20/4654/r/A.xyz']","['data/SN2-20/4654/p/04.xyz', 'data/SN2-20/4654/p/B.xyz']",-68.83506670298118,4654,B_A_C_C_B_0,C
1651,"['data/SN2-20/4655/r/19.xyz', 'data/SN2-20/4655/r/B.xyz']","['data/SN2-20/4655/p/03.xyz', 'data/SN2-20/4655/p/B.xyz']",-45.4535432870367,4655,B_A_C_C_B_0,D
1652,"['data/SN2-20/4662/r/00.xyz', 'data/SN2-20/4662/r/A.xyz']","['data/SN2-20/4662/p/00.xyz', 'data/SN2-20/4662/p/A.xyz']",-21.68390439172029,4662,B_A_C_C_C_0,A
1653,"['data/SN2-20/4664/r/00.xyz', 'data/SN2-20/4664/r/C.xyz']","['data/SN2-20/4664/p/00.xyz', 'data/SN2-20/4664/p/A.xyz']",44.72400390996498,4664,B_A_C_C_C_0,B
1654,"['data/SN2-20/4666/r/00.xyz', 'data/SN2-20/4666/r/A.xyz']","['data/SN2-20/4666/p/00.xyz', 'data/SN2-20/4666/p/B.xyz']",-66.40762502937974,4666,B_A_C_C_C_0,C
1655,"['data/SN2-20/4667/r/00.xyz', 'data/SN2-20/4667/r/B.xyz']","['data/SN2-20/4667/p/00.xyz', 'data/SN2-20/4667/p/B.xyz']",-44.7236047767365,4667,B_A_C_C_C_0,D
1656,"['data/SN2-20/4674/r/02.xyz', 'data/SN2-20/4674/r/A.xyz']","['data/SN2-20/4674/p/00.xyz', 'data/SN2-20/4674/p/A.xyz']",-25.426114339049374,4674,B_A_C_D_A_0,A
1657,"['data/SN2-20/4676/r/02.xyz', 'data/SN2-20/4676/r/C.xyz']","['data/SN2-20/4676/p/00.xyz', 'data/SN2-20/4676/p/A.xyz']",44.00526488542283,4676,B_A_C_D_A_0,B
1658,"['data/SN2-20/4678/r/01.xyz', 'data/SN2-20/4678/r/A.xyz']","['data/SN2-20/4678/p/00.xyz', 'data/SN2-20/4678/p/B.xyz']",-70.18870116151618,4678,B_A_C_D_A_0,C
1659,"['data/SN2-20/4679/r/01.xyz', 'data/SN2-20/4679/r/B.xyz']","['data/SN2-20/4679/p/00.xyz', 'data/SN2-20/4679/p/B.xyz']",-45.24229398754446,4679,B_A_C_D_A_0,D
1660,"['data/SN2-20/4686/r/03.xyz', 'data/SN2-20/4686/r/A.xyz']","['data/SN2-20/4686/p/00.xyz', 'data/SN2-20/4686/p/A.xyz']",-23.919699299258212,4686,B_A_C_D_B_0,A
1661,"['data/SN2-20/4688/r/03.xyz', 'data/SN2-20/4688/r/C.xyz']","['data/SN2-20/4688/p/00.xyz', 'data/SN2-20/4688/p/A.xyz']",44.76644671053279,4688,B_A_C_D_B_0,B
1662,"['data/SN2-20/4690/r/02.xyz', 'data/SN2-20/4690/r/A.xyz']","['data/SN2-20/4690/p/00.xyz', 'data/SN2-20/4690/p/B.xyz']",-68.84540668758689,4690,B_A_C_D_B_0,C
1663,"['data/SN2-20/4691/r/02.xyz', 'data/SN2-20/4691/r/B.xyz']","['data/SN2-20/4691/p/00.xyz', 'data/SN2-20/4691/p/B.xyz']",-45.422045828532895,4691,B_A_C_D_B_0,D
1664,"['data/SN2-20/4698/r/01.xyz', 'data/SN2-20/4698/r/A.xyz']","['data/SN2-20/4698/p/00.xyz', 'data/SN2-20/4698/p/A.xyz']",-21.6975711641571,4698,B_A_C_D_C_0,A
1665,"['data/SN2-20/4700/r/01.xyz', 'data/SN2-20/4700/r/C.xyz']","['data/SN2-20/4700/p/00.xyz', 'data/SN2-20/4700/p/A.xyz']",44.88052107495065,4700,B_A_C_D_C_0,B
1666,"['data/SN2-20/4702/r/00.xyz', 'data/SN2-20/4702/r/A.xyz']","['data/SN2-20/4702/p/00.xyz', 'data/SN2-20/4702/p/B.xyz']",-66.57803562299108,4702,B_A_C_D_C_0,C
1667,"['data/SN2-20/4703/r/00.xyz', 'data/SN2-20/4703/r/B.xyz']","['data/SN2-20/4703/p/01.xyz', 'data/SN2-20/4703/p/B.xyz']",-44.880433522460564,4703,B_A_C_D_C_0,D
1668,"['data/SN2-20/4710/r/05.xyz', 'data/SN2-20/4710/r/A.xyz']","['data/SN2-20/4710/p/00.xyz', 'data/SN2-20/4710/p/A.xyz']",-21.421766871030602,4710,B_A_C_E_A_0,A
1669,"['data/SN2-20/4712/r/05.xyz', 'data/SN2-20/4712/r/C.xyz']","['data/SN2-20/4712/p/01.xyz', 'data/SN2-20/4712/p/A.xyz']",44.5053704251896,4712,B_A_C_E_A_0,B
1670,"['data/SN2-20/4714/r/00.xyz', 'data/SN2-20/4714/r/A.xyz']","['data/SN2-20/4714/p/00.xyz', 'data/SN2-20/4714/p/B.xyz']",-66.01008143606235,4714,B_A_C_E_A_0,C
1671,"['data/SN2-20/4715/r/00.xyz', 'data/SN2-20/4715/r/B.xyz']","['data/SN2-20/4715/p/04.xyz', 'data/SN2-20/4715/p/B.xyz']",-44.595240285684135,4715,B_A_C_E_A_0,D
1672,"['data/SN2-20/4722/r/01.xyz', 'data/SN2-20/4722/r/A.xyz']","['data/SN2-20/4722/p/02.xyz', 'data/SN2-20/4722/p/A.xyz']",-21.39257239521172,4722,B_A_C_E_B_0,A
1673,"['data/SN2-20/4724/r/01.xyz', 'data/SN2-20/4724/r/C.xyz']","['data/SN2-20/4724/p/06.xyz', 'data/SN2-20/4724/p/A.xyz']",44.32678981240713,4724,B_A_C_E_B_0,B
1674,"['data/SN2-20/4726/r/06.xyz', 'data/SN2-20/4726/r/A.xyz']","['data/SN2-20/4726/p/02.xyz', 'data/SN2-20/4726/p/B.xyz']",-65.71931363670046,4726,B_A_C_E_B_0,C
1675,"['data/SN2-20/4727/r/06.xyz', 'data/SN2-20/4727/r/B.xyz']","['data/SN2-20/4727/p/01.xyz', 'data/SN2-20/4727/p/B.xyz']",-44.32675501758442,4727,B_A_C_E_B_0,D
1676,"['data/SN2-20/4734/r/10.xyz', 'data/SN2-20/4734/r/A.xyz']","['data/SN2-20/4734/p/01.xyz', 'data/SN2-20/4734/p/A.xyz']",-25.091110383845038,4734,B_A_C_E_C_0,A
1677,"['data/SN2-20/4735/r/10.xyz', 'data/SN2-20/4735/r/B.xyz']","['data/SN2-20/4735/p/00.xyz', 'data/SN2-20/4735/p/A.xyz']",-1.2292147205215895,4735,B_A_C_E_C_0,B
1678,"['data/SN2-20/4736/r/10.xyz', 'data/SN2-20/4736/r/C.xyz']","['data/SN2-20/4736/p/00.xyz', 'data/SN2-20/4736/p/A.xyz']",43.39555632006835,4736,B_A_C_E_C_0,C
1679,"['data/SN2-20/4738/r/09.xyz', 'data/SN2-20/4738/r/A.xyz']","['data/SN2-20/4738/p/01.xyz', 'data/SN2-20/4738/p/B.xyz']",-70.17497354041438,4738,B_A_C_E_C_0,D
1680,"['data/SN2-20/4739/r/09.xyz', 'data/SN2-20/4739/r/B.xyz']","['data/SN2-20/4739/p/00.xyz', 'data/SN2-20/4739/p/B.xyz']",-46.31307787701961,4739,B_A_D_A_A_0,A
1681,"['data/SN2-20/4740/r/09.xyz', 'data/SN2-20/4740/r/C.xyz']","['data/SN2-20/4740/p/00.xyz', 'data/SN2-20/4740/p/B.xyz']",-1.6883068365009986,4740,B_A_D_A_A_0,B
1682,"['data/SN2-20/4746/r/03.xyz', 'data/SN2-20/4746/r/A.xyz']","['data/SN2-20/4746/p/04.xyz', 'data/SN2-20/4746/p/A.xyz']",-23.38147566890541,4746,B_A_D_A_A_0,C
1683,"['data/SN2-20/4748/r/03.xyz', 'data/SN2-20/4748/r/C.xyz']","['data/SN2-20/4748/p/02.xyz', 'data/SN2-20/4748/p/A.xyz']",45.533377044760506,4748,B_A_D_A_A_0,D
1684,"['data/SN2-20/4750/r/18.xyz', 'data/SN2-20/4750/r/A.xyz']","['data/SN2-20/4750/p/04.xyz', 'data/SN2-20/4750/p/B.xyz']",-68.16588042529219,4750,B_A_D_A_B_0,A
1685,"['data/SN2-20/4751/r/18.xyz', 'data/SN2-20/4751/r/B.xyz']","['data/SN2-20/4751/p/00.xyz', 'data/SN2-20/4751/p/B.xyz']",-44.0884371219474,4751,B_A_D_A_B_0,B
1686,"['data/SN2-20/4758/r/04.xyz', 'data/SN2-20/4758/r/A.xyz']","['data/SN2-20/4758/p/00.xyz', 'data/SN2-20/4758/p/A.xyz']",-21.414837243516878,4758,B_A_D_A_B_0,C
1687,"['data/SN2-20/4760/r/04.xyz', 'data/SN2-20/4760/r/C.xyz']","['data/SN2-20/4760/p/00.xyz', 'data/SN2-20/4760/p/A.xyz']",44.59524973640228,4760,B_A_D_A_B_0,D
1688,"['data/SN2-20/4762/r/01.xyz', 'data/SN2-20/4762/r/A.xyz']","['data/SN2-20/4762/p/00.xyz', 'data/SN2-20/4762/p/B.xyz']",-65.92716661808764,4762,B_A_D_A_C_0,A
1689,"['data/SN2-20/4763/r/01.xyz', 'data/SN2-20/4763/r/B.xyz']","['data/SN2-20/4763/p/05.xyz', 'data/SN2-20/4763/p/B.xyz']",-44.50536399711897,4763,B_A_D_A_C_0,B
1690,"['data/SN2-20/4770/r/04.xyz', 'data/SN2-20/4770/r/A.xyz']","['data/SN2-20/4770/p/02.xyz', 'data/SN2-20/4770/p/A.xyz']",-20.94269931722068,4770,B_A_D_A_C_0,C
1691,"['data/SN2-20/4772/r/04.xyz', 'data/SN2-20/4772/r/C.xyz']","['data/SN2-20/4772/p/03.xyz', 'data/SN2-20/4772/p/A.xyz']",45.23273402627993,4772,B_A_D_A_C_0,D
1692,"['data/SN2-20/4774/r/11.xyz', 'data/SN2-20/4774/r/A.xyz']","['data/SN2-20/4774/p/02.xyz', 'data/SN2-20/4774/p/B.xyz']",-65.30585347060679,4774,B_A_D_B_A_0,A
1693,"['data/SN2-20/4775/r/11.xyz', 'data/SN2-20/4775/r/B.xyz']","['data/SN2-20/4775/p/04.xyz', 'data/SN2-20/4775/p/B.xyz']",-44.363196045300725,4775,B_A_D_B_A_0,B
1694,"['data/SN2-20/4782/r/01.xyz', 'data/SN2-20/4782/r/A.xyz']","['data/SN2-20/4782/p/01.xyz', 'data/SN2-20/4782/p/A.xyz']",-22.45468225736701,4782,B_A_D_B_A_0,C
1695,"['data/SN2-20/4784/r/01.xyz', 'data/SN2-20/4784/r/C.xyz']","['data/SN2-20/4784/p/00.xyz', 'data/SN2-20/4784/p/A.xyz']",49.16840369512613,4784,B_A_D_B_A_0,D
1696,"['data/SN2-20/4786/r/00.xyz', 'data/SN2-20/4786/r/A.xyz']","['data/SN2-20/4786/p/01.xyz', 'data/SN2-20/4786/p/B.xyz']",-71.62301483297597,4786,B_A_D_B_B_0,A
1697,"['data/SN2-20/4787/r/00.xyz', 'data/SN2-20/4787/r/B.xyz']","['data/SN2-20/4787/p/01.xyz', 'data/SN2-20/4787/p/B.xyz']",-49.16836666327104,4787,B_A_D_B_B_0,B
1698,"['data/SN2-20/4794/r/02.xyz', 'data/SN2-20/4794/r/A.xyz']","['data/SN2-20/4794/p/01.xyz', 'data/SN2-20/4794/p/A.xyz']",-25.973087523887838,4794,B_A_D_B_B_0,C
1699,"['data/SN2-20/4796/r/02.xyz', 'data/SN2-20/4796/r/C.xyz']","['data/SN2-20/4796/p/00.xyz', 'data/SN2-20/4796/p/A.xyz']",47.264141975767295,4796,B_A_D_B_B_0,D
1700,"['data/SN2-20/4798/r/00.xyz', 'data/SN2-20/4798/r/A.xyz']","['data/SN2-20/4798/p/01.xyz', 'data/SN2-20/4798/p/B.xyz']",-73.23733876489767,4798,B_A_D_B_C_0,A
1701,"['data/SN2-20/4799/r/00.xyz', 'data/SN2-20/4799/r/B.xyz']","['data/SN2-20/4799/p/02.xyz', 'data/SN2-20/4799/p/B.xyz']",-47.26408796435268,4799,B_A_D_B_C_0,B
1702,"['data/SN2-20/4806/r/03.xyz', 'data/SN2-20/4806/r/A.xyz']","['data/SN2-20/4806/p/03.xyz', 'data/SN2-20/4806/p/A.xyz']",-24.32288399039549,4806,B_A_D_B_C_0,C
1703,"['data/SN2-20/4808/r/03.xyz', 'data/SN2-20/4808/r/C.xyz']","['data/SN2-20/4808/p/09.xyz', 'data/SN2-20/4808/p/A.xyz']",47.988301504606454,4808,B_A_D_B_C_0,D
1704,"['data/SN2-20/4810/r/09.xyz', 'data/SN2-20/4810/r/A.xyz']","['data/SN2-20/4810/p/03.xyz', 'data/SN2-20/4810/p/B.xyz']",-72.31086686998,4810,B_A_D_C_A_0,A
1705,"['data/SN2-20/4811/r/09.xyz', 'data/SN2-20/4811/r/B.xyz']","['data/SN2-20/4811/p/03.xyz', 'data/SN2-20/4811/p/B.xyz']",-47.98815716025732,4811,B_A_D_C_A_0,B
1706,"['data/SN2-20/4818/r/05.xyz', 'data/SN2-20/4818/r/A.xyz']","['data/SN2-20/4818/p/00.xyz', 'data/SN2-20/4818/p/A.xyz']",-22.177836835076903,4818,B_A_D_C_A_0,C
1707,"['data/SN2-20/4820/r/05.xyz', 'data/SN2-20/4820/r/C.xyz']","['data/SN2-20/4820/p/07.xyz', 'data/SN2-20/4820/p/A.xyz']",49.49782865519922,4820,B_A_D_C_A_0,D
1708,"['data/SN2-20/4822/r/07.xyz', 'data/SN2-20/4822/r/A.xyz']","['data/SN2-20/4822/p/00.xyz', 'data/SN2-20/4822/p/B.xyz']",-71.67559792109728,4822,B_A_D_C_B_0,A
1709,"['data/SN2-20/4823/r/07.xyz', 'data/SN2-20/4823/r/B.xyz']","['data/SN2-20/4823/p/05.xyz', 'data/SN2-20/4823/p/B.xyz']",-49.4976524268964,4823,B_A_D_C_B_0,B
1710,"['data/SN2-20/4830/r/12.xyz', 'data/SN2-20/4830/r/A.xyz']","['data/SN2-20/4830/p/04.xyz', 'data/SN2-20/4830/p/A.xyz']",-21.98062719488292,4830,B_A_D_C_B_0,C
1711,"['data/SN2-20/4832/r/12.xyz', 'data/SN2-20/4832/r/C.xyz']","['data/SN2-20/4832/p/01.xyz', 'data/SN2-20/4832/p/A.xyz']",47.557670803286676,4832,B_A_D_C_B_0,D
1712,"['data/SN2-20/4834/r/01.xyz', 'data/SN2-20/4834/r/A.xyz']","['data/SN2-20/4834/p/04.xyz', 'data/SN2-20/4834/p/B.xyz']",-69.5384198109252,4834,B_A_D_C_C_0,A
1713,"['data/SN2-20/4835/r/01.xyz', 'data/SN2-20/4835/r/B.xyz']","['data/SN2-20/4835/p/01.xyz', 'data/SN2-20/4835/p/B.xyz']",-46.77079896118787,4835,B_A_D_C_C_0,B
1714,"['data/SN2-20/4842/r/02.xyz', 'data/SN2-20/4842/r/A.xyz']","['data/SN2-20/4842/p/01.xyz', 'data/SN2-20/4842/p/A.xyz']",-25.973091622712158,4842,B_A_D_C_C_0,C
1715,"['data/SN2-20/4844/r/02.xyz', 'data/SN2-20/4844/r/C.xyz']","['data/SN2-20/4844/p/00.xyz', 'data/SN2-20/4844/p/A.xyz']",47.2641419794769,4844,B_A_D_C_C_0,D
1716,"['data/SN2-20/4846/r/00.xyz', 'data/SN2-20/4846/r/A.xyz']","['data/SN2-20/4846/p/01.xyz', 'data/SN2-20/4846/p/B.xyz']",-73.23734121088052,4846,B_A_D_D_A_0,A
1717,"['data/SN2-20/4847/r/00.xyz', 'data/SN2-20/4847/r/B.xyz']","['data/SN2-20/4847/p/02.xyz', 'data/SN2-20/4847/p/B.xyz']",-47.264086311511214,4847,B_A_D_D_A_0,B
1718,"['data/SN2-20/4854/r/04.xyz', 'data/SN2-20/4854/r/A.xyz']","['data/SN2-20/4854/p/03.xyz', 'data/SN2-20/4854/p/A.xyz']",-29.433263354311237,4854,B_A_D_D_A_0,C
1719,"['data/SN2-20/4856/r/04.xyz', 'data/SN2-20/4856/r/C.xyz']","['data/SN2-20/4856/p/01.xyz', 'data/SN2-20/4856/p/A.xyz']",47.34800117425095,4856,B_A_D_D_A_0,D
1720,"['data/SN2-20/4857/r/01.xyz', 'data/SN2-20/4857/r/A.xyz']","['data/SN2-20/4857/p/03.xyz', 'data/SN2-20/4857/p/B.xyz']",-76.78118193385644,4857,B_A_D_D_B_0,A
1721,"['data/SN2-20/4858/r/01.xyz', 'data/SN2-20/4858/r/B.xyz']","['data/SN2-20/4858/p/04.xyz', 'data/SN2-20/4858/p/B.xyz']",-47.34781314649045,4858,B_A_D_D_B_0,B
1722,"['data/SN2-20/4860/r/06.xyz', 'data/SN2-20/4860/r/A.xyz']","['data/SN2-20/4860/p/02.xyz', 'data/SN2-20/4860/p/A.xyz']",-26.523556925187396,4860,B_A_D_D_B_0,C
1723,"['data/SN2-20/4862/r/06.xyz', 'data/SN2-20/4862/r/C.xyz']","['data/SN2-20/4862/p/02.xyz', 'data/SN2-20/4862/p/A.xyz']",47.46393064607474,4862,B_A_D_D_B_0,D
1724,"['data/SN2-20/4864/r/02.xyz', 'data/SN2-20/4864/r/A.xyz']","['data/SN2-20/4864/p/02.xyz', 'data/SN2-20/4864/p/B.xyz']",-74.65192599874254,4864,B_A_D_D_C_0,A
1725,"['data/SN2-20/4865/r/02.xyz', 'data/SN2-20/4865/r/B.xyz']","['data/SN2-20/4865/p/01.xyz', 'data/SN2-20/4865/p/B.xyz']",-47.58253643383657,4865,B_A_D_D_C_0,B
1726,"['data/SN2-20/4872/r/04.xyz', 'data/SN2-20/4872/r/A.xyz']","['data/SN2-20/4872/p/00.xyz', 'data/SN2-20/4872/p/A.xyz']",-26.70266193922488,4872,B_A_D_D_C_0,C
1727,"['data/SN2-20/4873/r/04.xyz', 'data/SN2-20/4873/r/B.xyz']","['data/SN2-20/4873/p/00.xyz', 'data/SN2-20/4873/p/A.xyz']",-1.386309166596824,4873,B_A_D_D_C_0,D
1728,"['data/SN2-20/4874/r/04.xyz', 'data/SN2-20/4874/r/C.xyz']","['data/SN2-20/4874/p/01.xyz', 'data/SN2-20/4874/p/A.xyz']",47.84764930616859,4874,B_A_D_E_A_0,A
1729,"['data/SN2-20/4876/r/09.xyz', 'data/SN2-20/4876/r/A.xyz']","['data/SN2-20/4876/p/00.xyz', 'data/SN2-20/4876/p/B.xyz']",-75.12294086511673,4876,B_A_D_E_A_0,B
1730,"['data/SN2-20/4877/r/09.xyz', 'data/SN2-20/4877/r/B.xyz']","['data/SN2-20/4877/p/00.xyz', 'data/SN2-20/4877/p/B.xyz']",-49.80658809248869,4877,B_A_D_E_A_0,C
1731,"['data/SN2-20/4884/r/03.xyz', 'data/SN2-20/4884/r/A.xyz']","['data/SN2-20/4884/p/00.xyz', 'data/SN2-20/4884/p/A.xyz']",-26.139929082487765,4884,B_A_D_E_A_0,D
1732,"['data/SN2-20/4885/r/03.xyz', 'data/SN2-20/4885/r/B.xyz']","['data/SN2-20/4885/p/06.xyz', 'data/SN2-20/4885/p/A.xyz']",-1.3667279675857813,4885,B_A_D_E_B_0,A
1733,"['data/SN2-20/4886/r/03.xyz', 'data/SN2-20/4886/r/C.xyz']","['data/SN2-20/4886/p/05.xyz', 'data/SN2-20/4886/p/A.xyz']",47.8124273019489,4886,B_A_D_E_B_0,B
1734,"['data/SN2-20/4888/r/01.xyz', 'data/SN2-20/4888/r/A.xyz']","['data/SN2-20/4888/p/00.xyz', 'data/SN2-20/4888/p/B.xyz']",-74.40481928366495,4888,B_A_D_E_B_0,C
1735,"['data/SN2-20/4889/r/01.xyz', 'data/SN2-20/4889/r/B.xyz']","['data/SN2-20/4889/p/06.xyz', 'data/SN2-20/4889/p/B.xyz']",-49.63161816876297,4889,B_A_D_E_B_0,D
1736,"['data/SN2-20/4896/r/03.xyz', 'data/SN2-20/4896/r/A.xyz']","['data/SN2-20/4896/p/03.xyz', 'data/SN2-20/4896/p/A.xyz']",-24.32288398904007,4896,B_A_D_E_C_0,A
1737,"['data/SN2-20/4898/r/03.xyz', 'data/SN2-20/4898/r/C.xyz']","['data/SN2-20/4898/p/09.xyz', 'data/SN2-20/4898/p/A.xyz']",47.98830150589055,4898,B_A_D_E_C_0,B
1738,"['data/SN2-20/4900/r/09.xyz', 'data/SN2-20/4900/r/A.xyz']","['data/SN2-20/4900/p/03.xyz', 'data/SN2-20/4900/p/B.xyz']",-72.31086686798248,4900,B_A_D_E_C_0,C
1739,"['data/SN2-20/4901/r/09.xyz', 'data/SN2-20/4901/r/B.xyz']","['data/SN2-20/4901/p/03.xyz', 'data/SN2-20/4901/p/B.xyz']",-47.98809972392636,4901,B_A_D_E_C_0,D
1740,"['data/SN2-20/4908/r/01.xyz', 'data/SN2-20/4908/r/A.xyz']","['data/SN2-20/4908/p/06.xyz', 'data/SN2-20/4908/p/A.xyz']",-28.009899078511186,4908,B_A_E_A_A_0,A
1741,"['data/SN2-20/4910/r/01.xyz', 'data/SN2-20/4910/r/C.xyz']","['data/SN2-20/4910/p/02.xyz', 'data/SN2-20/4910/p/A.xyz']",47.58221459541687,4910,B_A_E_A_A_0,B
1742,"['data/SN2-20/4912/r/02.xyz', 'data/SN2-20/4912/r/A.xyz']","['data/SN2-20/4912/p/06.xyz', 'data/SN2-20/4912/p/B.xyz']",-74.92788127279341,4912,B_A_E_A_A_0,C
1743,"['data/SN2-20/4913/r/02.xyz', 'data/SN2-20/4913/r/B.xyz']","['data/SN2-20/4913/p/02.xyz', 'data/SN2-20/4913/p/B.xyz']",-47.463550628672564,4913,B_A_E_A_A_0,D
1744,"['data/SN2-20/4920/r/02.xyz', 'data/SN2-20/4920/r/A.xyz']","['data/SN2-20/4920/p/04.xyz', 'data/SN2-20/4920/p/A.xyz']",-25.83995934655207,4920,B_A_E_A_B_0,A
1745,"['data/SN2-20/4922/r/02.xyz', 'data/SN2-20/4922/r/C.xyz']","['data/SN2-20/4922/p/01.xyz', 'data/SN2-20/4922/p/A.xyz']",46.97498708103922,4922,B_A_E_A_B_0,B
1746,"['data/SN2-20/4924/r/20.xyz', 'data/SN2-20/4924/r/A.xyz']","['data/SN2-20/4924/p/04.xyz', 'data/SN2-20/4924/p/B.xyz']",-72.81132134249846,4924,B_A_E_A_B_0,C
1747,"['data/SN2-20/4925/r/20.xyz', 'data/SN2-20/4925/r/B.xyz']","['data/SN2-20/4925/p/02.xyz', 'data/SN2-20/4925/p/B.xyz']",-46.9715757031202,4925,B_A_E_A_B_0,D
1748,"['data/SN2-20/4932/r/03.xyz', 'data/SN2-20/4932/r/A.xyz']","['data/SN2-20/4932/p/00.xyz', 'data/SN2-20/4932/p/A.xyz']",-25.056212596372237,4932,B_A_E_A_C_0,A
1749,"['data/SN2-20/4933/r/03.xyz', 'data/SN2-20/4933/r/B.xyz']","['data/SN2-20/4933/p/00.xyz', 'data/SN2-20/4933/p/A.xyz']",-1.1434093149870603,4933,B_A_E_A_C_0,B
1750,"['data/SN2-20/4934/r/03.xyz', 'data/SN2-20/4934/r/C.xyz']","['data/SN2-20/4934/p/00.xyz', 'data/SN2-20/4934/p/A.xyz']",48.212741170390245,4934,B_A_E_A_C_0,C
1751,"['data/SN2-20/4936/r/00.xyz', 'data/SN2-20/4936/r/A.xyz']","['data/SN2-20/4936/p/00.xyz', 'data/SN2-20/4936/p/B.xyz']",-73.12972614569219,4936,B_A_E_A_C_0,D
1752,"['data/SN2-20/4937/r/00.xyz', 'data/SN2-20/4937/r/B.xyz']","['data/SN2-20/4937/p/00.xyz', 'data/SN2-20/4937/p/B.xyz']",-49.21692286430702,4937,B_A_E_B_A_0,A
1753,"['data/SN2-20/4944/r/01.xyz', 'data/SN2-20/4944/r/A.xyz']","['data/SN2-20/4944/p/01.xyz', 'data/SN2-20/4944/p/A.xyz']",-24.657714940628637,4944,B_A_E_B_A_0,B
1754,"['data/SN2-20/4945/r/01.xyz', 'data/SN2-20/4945/r/B.xyz']","['data/SN2-20/4945/p/01.xyz', 'data/SN2-20/4945/p/A.xyz']",-1.1433460711322496,4945,B_A_E_B_A_0,C
1755,"['data/SN2-20/4946/r/01.xyz', 'data/SN2-20/4946/r/C.xyz']","['data/SN2-20/4946/p/01.xyz', 'data/SN2-20/4946/p/A.xyz']",47.616713468679286,4946,B_A_E_B_A_0,D
