reactant,product,ea kcal/mol
reactant_007867.xyz,product_007867.xyz,81.56586306
reactant_007868.xyz,product_007868.xyz,79.73711753
reactant_007869.xyz,product_007869.xyz,61.12205181
reactant_007870.xyz,product_007870.xyz,109.94619293
reactant_007871.xyz,product_007871.xyz,61.01039580
reactant_007872.xyz,product_007872.xyz,76.05751865
reactant_007873.xyz,product_007873.xyz,59.73112785
reactant_007874.xyz,product_007874.xyz,59.10441673
reactant_007875.xyz,product_007875.xyz,68.20813228
reactant_007876.xyz,product_007876.xyz,117.29716926
reactant_007877.xyz,product_007877.xyz,150.85749432
reactant_007878.xyz,product_007878.xyz,107.90928504
reactant_007879.xyz,product_007879.xyz,115.26328390
reactant_007880.xyz,product_007880.xyz,97.41578326
reactant_007881.xyz,product_007881.xyz,90.76740943
reactant_007882.xyz,product_007882.xyz,101.45972256
reactant_007883.xyz,product_007883.xyz,70.28377737
reactant_007884.xyz,product_007884.xyz,71.08443636
reactant_007885.xyz,product_007885.xyz,13.46878379
reactant_007886.xyz,product_007886.xyz,57.30373804
reactant_007887.xyz,product_007887.xyz,38.83786412
reactant_007888.xyz,product_007888.xyz,74.25527724
reactant_007889.xyz,product_007889.xyz,85.55420432
reactant_007890.xyz,product_007890.xyz,80.42694765
reactant_007891.xyz,product_007891.xyz,52.52679518
reactant_007892.xyz,product_007892.xyz,74.76125330
reactant_007893.xyz,product_007893.xyz,63.64087292
reactant_007894.xyz,product_007894.xyz,106.92633766
reactant_007895.xyz,product_007895.xyz,56.88241791
reactant_007896.xyz,product_007896.xyz,90.77988817
reactant_007897.xyz,product_007897.xyz,112.50397932
reactant_007898.xyz,product_007898.xyz,59.20641591
reactant_007899.xyz,product_007899.xyz,81.07576172
reactant_007900.xyz,product_007900.xyz,73.11468741
reactant_007901.xyz,product_007901.xyz,63.63876517
reactant_007902.xyz,product_007902.xyz,104.76516109
reactant_007903.xyz,product_007903.xyz,67.64767230
reactant_007904.xyz,product_007904.xyz,73.26333781
reactant_007905.xyz,product_007905.xyz,62.33367780
reactant_007906.xyz,product_007906.xyz,133.63978036
reactant_007907.xyz,product_007907.xyz,44.81894676
reactant_007908.xyz,product_007908.xyz,56.91052825
reactant_007909.xyz,product_007909.xyz,97.15980755
reactant_007910.xyz,product_007910.xyz,56.41848509
reactant_007911.xyz,product_007911.xyz,44.14015446
reactant_007912.xyz,product_007912.xyz,77.65765311
reactant_007913.xyz,product_007913.xyz,85.96580955
reactant_007914.xyz,product_007914.xyz,92.06486256
reactant_007915.xyz,product_007915.xyz,41.48266729
reactant_007916.xyz,product_007916.xyz,64.69394175
reactant_007917.xyz,product_007917.xyz,112.44534385
reactant_007918.xyz,product_007918.xyz,77.37913131
reactant_007919.xyz,product_007919.xyz,98.91828655
reactant_007920.xyz,product_007920.xyz,61.50484011
reactant_007921.xyz,product_007921.xyz,85.17984934
reactant_007922.xyz,product_007922.xyz,92.67634184
reactant_007923.xyz,product_007923.xyz,52.43933036
reactant_007924.xyz,product_007924.xyz,82.60370280
reactant_007925.xyz,product_007925.xyz,91.54350776
reactant_007926.xyz,product_007926.xyz,88.19740544
reactant_007927.xyz,product_007927.xyz,91.52608012
reactant_007928.xyz,product_007928.xyz,73.45494663
reactant_007929.xyz,product_007929.xyz,82.37990659
reactant_007930.xyz,product_007930.xyz,81.81461270
reactant_007931.xyz,product_007931.xyz,28.05928446
reactant_007932.xyz,product_007932.xyz,78.95984924
reactant_007933.xyz,product_007933.xyz,92.18097513
reactant_007934.xyz,product_007934.xyz,53.77369742
reactant_007935.xyz,product_007935.xyz,51.37807397
reactant_007936.xyz,product_007936.xyz,109.59391986
reactant_007937.xyz,product_007937.xyz,86.23213128
reactant_007938.xyz,product_007938.xyz,81.87624350
reactant_007939.xyz,product_007939.xyz,97.47057118
reactant_007940.xyz,product_007940.xyz,131.36487163
reactant_007941.xyz,product_007941.xyz,155.70764456
reactant_007942.xyz,product_007942.xyz,95.10012447
reactant_007943.xyz,product_007943.xyz,88.45182044
reactant_007944.xyz,product_007944.xyz,82.35626330
reactant_007945.xyz,product_007945.xyz,37.01789889
reactant_007946.xyz,product_007946.xyz,74.86631569
reactant_007947.xyz,product_007947.xyz,95.27101142
reactant_007948.xyz,product_007948.xyz,78.73026538
reactant_007949.xyz,product_007949.xyz,118.56489615
reactant_007950.xyz,product_007950.xyz,93.64452119
reactant_007951.xyz,product_007951.xyz,104.82799307
reactant_007952.xyz,product_007952.xyz,117.01198922
reactant_007953.xyz,product_007953.xyz,97.03708830
reactant_007954.xyz,product_007954.xyz,93.40232734
reactant_007955.xyz,product_007955.xyz,106.97099680
reactant_007956.xyz,product_007956.xyz,52.29015300
reactant_007957.xyz,product_007957.xyz,90.08983405
reactant_007958.xyz,product_007958.xyz,108.27568617
reactant_007959.xyz,product_007959.xyz,33.96176670
reactant_007960.xyz,product_007960.xyz,103.20273985
reactant_007961.xyz,product_007961.xyz,89.87943604
reactant_007962.xyz,product_007962.xyz,78.39821313
reactant_007963.xyz,product_007963.xyz,92.54655207
reactant_007964.xyz,product_007964.xyz,63.24780238
reactant_007965.xyz,product_007965.xyz,78.35907027
reactant_007966.xyz,product_007966.xyz,72.21898906
reactant_007967.xyz,product_007967.xyz,81.00562536
reactant_007968.xyz,product_007968.xyz,74.69466815
reactant_007969.xyz,product_007969.xyz,64.51049231
reactant_007970.xyz,product_007970.xyz,47.64954547
reactant_007971.xyz,product_007971.xyz,107.01529169
reactant_007972.xyz,product_007972.xyz,78.39916198
reactant_007973.xyz,product_007973.xyz,68.70793248
reactant_007974.xyz,product_007974.xyz,52.18705042
reactant_007975.xyz,product_007975.xyz,109.27692986
reactant_007976.xyz,product_007976.xyz,91.19241636
reactant_007977.xyz,product_007977.xyz,98.96882899
reactant_007978.xyz,product_007978.xyz,87.60967455
reactant_007979.xyz,product_007979.xyz,119.58592216
reactant_007980.xyz,product_007980.xyz,134.52563364
reactant_007981.xyz,product_007981.xyz,137.58578182
reactant_007982.xyz,product_007982.xyz,116.06999475
reactant_007983.xyz,product_007983.xyz,97.06553874
reactant_007984.xyz,product_007984.xyz,126.99604989
reactant_007985.xyz,product_007985.xyz,121.69741700
reactant_007986.xyz,product_007986.xyz,125.77447557
reactant_007987.xyz,product_007987.xyz,160.16535646
reactant_007988.xyz,product_007988.xyz,112.36636199
reactant_007989.xyz,product_007989.xyz,85.05860061
reactant_007990.xyz,product_007990.xyz,74.49779240
reactant_007991.xyz,product_007991.xyz,57.80480776
reactant_007992.xyz,product_007992.xyz,70.34710653
reactant_007993.xyz,product_007993.xyz,79.00547724
reactant_007994.xyz,product_007994.xyz,86.77730651
reactant_007995.xyz,product_007995.xyz,74.99689187
reactant_007996.xyz,product_007996.xyz,62.75456758
reactant_007997.xyz,product_007997.xyz,93.96705032
reactant_007998.xyz,product_007998.xyz,106.99385006
reactant_007999.xyz,product_007999.xyz,104.80863217
reactant_008000.xyz,product_008000.xyz,60.14732231
reactant_008001.xyz,product_008001.xyz,87.93787359
reactant_008002.xyz,product_008002.xyz,83.87027832
reactant_008003.xyz,product_008003.xyz,70.93195281
reactant_008004.xyz,product_008004.xyz,55.42291490
reactant_008005.xyz,product_008005.xyz,81.50305346
reactant_008006.xyz,product_008006.xyz,80.48630037
reactant_008007.xyz,product_008007.xyz,88.50481358
reactant_008008.xyz,product_008008.xyz,83.63975775
reactant_008009.xyz,product_008009.xyz,77.68950826
reactant_008010.xyz,product_008010.xyz,97.97031711
reactant_008011.xyz,product_008011.xyz,127.01814805
reactant_008012.xyz,product_008012.xyz,127.49833001
reactant_008013.xyz,product_008013.xyz,86.77608702
reactant_008014.xyz,product_008014.xyz,80.56567183
reactant_008015.xyz,product_008015.xyz,68.68134166
reactant_008016.xyz,product_008016.xyz,62.77322146
reactant_008017.xyz,product_008017.xyz,87.20447108
reactant_008018.xyz,product_008018.xyz,92.49699368
reactant_008019.xyz,product_008019.xyz,83.86564961
reactant_008020.xyz,product_008020.xyz,71.64413549
reactant_008021.xyz,product_008021.xyz,69.36823182
reactant_008022.xyz,product_008022.xyz,71.62303415
reactant_008023.xyz,product_008023.xyz,77.29780637
reactant_008024.xyz,product_008024.xyz,79.99545122
reactant_008025.xyz,product_008025.xyz,39.16479270
reactant_008026.xyz,product_008026.xyz,71.57581015
reactant_008027.xyz,product_008027.xyz,58.28719822
reactant_008028.xyz,product_008028.xyz,89.10964346
reactant_008029.xyz,product_008029.xyz,82.08395818
reactant_008030.xyz,product_008030.xyz,90.26638692
reactant_008031.xyz,product_008031.xyz,102.29292503
reactant_008032.xyz,product_008032.xyz,86.69539143
reactant_008033.xyz,product_008033.xyz,52.64769405
reactant_008034.xyz,product_008034.xyz,82.66882067
reactant_008035.xyz,product_008035.xyz,56.91839737
reactant_008036.xyz,product_008036.xyz,119.66462457
reactant_008037.xyz,product_008037.xyz,91.98924054
reactant_008038.xyz,product_008038.xyz,81.81688197
reactant_008039.xyz,product_008039.xyz,78.13418843
reactant_008040.xyz,product_008040.xyz,113.73851797
reactant_008041.xyz,product_008041.xyz,50.79820498
reactant_008042.xyz,product_008042.xyz,90.55788241
reactant_008043.xyz,product_008043.xyz,82.31945863
reactant_008044.xyz,product_008044.xyz,63.83416901
reactant_008045.xyz,product_008045.xyz,115.08784635
reactant_008046.xyz,product_008046.xyz,107.39387301
reactant_008047.xyz,product_008047.xyz,95.61998928
reactant_008048.xyz,product_008048.xyz,79.63176572
reactant_008049.xyz,product_008049.xyz,90.68589869
reactant_008050.xyz,product_008050.xyz,123.21927083
reactant_008051.xyz,product_008051.xyz,74.80516215
reactant_008052.xyz,product_008052.xyz,83.33655584
reactant_008053.xyz,product_008053.xyz,51.61283434
reactant_008054.xyz,product_008054.xyz,91.64313535
reactant_008055.xyz,product_008055.xyz,66.45182761
reactant_008056.xyz,product_008056.xyz,74.73228077
reactant_008057.xyz,product_008057.xyz,105.94725444
reactant_008058.xyz,product_008058.xyz,76.41025676
reactant_008059.xyz,product_008059.xyz,54.35220587
reactant_008060.xyz,product_008060.xyz,65.99326069
reactant_008061.xyz,product_008061.xyz,64.97431308
reactant_008062.xyz,product_008062.xyz,67.63400910
reactant_008063.xyz,product_008063.xyz,70.65825188
reactant_008064.xyz,product_008064.xyz,82.30772384
reactant_008065.xyz,product_008065.xyz,48.87593810
reactant_008066.xyz,product_008066.xyz,77.83751378
reactant_008067.xyz,product_008067.xyz,129.46254279
reactant_008068.xyz,product_008068.xyz,80.93625156
reactant_008069.xyz,product_008069.xyz,80.36779031
reactant_008070.xyz,product_008070.xyz,96.72556380
reactant_008071.xyz,product_008071.xyz,86.56787044
reactant_008072.xyz,product_008072.xyz,115.27391231
reactant_008073.xyz,product_008073.xyz,117.52752693
reactant_008074.xyz,product_008074.xyz,86.83865746
reactant_008075.xyz,product_008075.xyz,68.71817568
reactant_008076.xyz,product_008076.xyz,69.95331994
reactant_008077.xyz,product_008077.xyz,66.06031539
reactant_008078.xyz,product_008078.xyz,107.84266855
reactant_008079.xyz,product_008079.xyz,116.39188394
reactant_008080.xyz,product_008080.xyz,67.35228759
reactant_008081.xyz,product_008081.xyz,97.29814536
reactant_008082.xyz,product_008082.xyz,102.04231006
reactant_008083.xyz,product_008083.xyz,67.55388188
reactant_008084.xyz,product_008084.xyz,79.17110721
reactant_008085.xyz,product_008085.xyz,72.39914648
reactant_008086.xyz,product_008086.xyz,55.13069653
reactant_008087.xyz,product_008087.xyz,45.57936758
reactant_008088.xyz,product_008088.xyz,61.54085189
reactant_008089.xyz,product_008089.xyz,69.44542088
reactant_008090.xyz,product_008090.xyz,75.76132711
reactant_008091.xyz,product_008091.xyz,67.78481938
reactant_008092.xyz,product_008092.xyz,90.23168556
reactant_008093.xyz,product_008093.xyz,65.02501592
reactant_008094.xyz,product_008094.xyz,57.53173044
reactant_008095.xyz,product_008095.xyz,62.77481126
reactant_008096.xyz,product_008096.xyz,77.95647328
reactant_008097.xyz,product_008097.xyz,59.50083746
reactant_008098.xyz,product_008098.xyz,110.70235994
reactant_008099.xyz,product_008099.xyz,60.56296290
reactant_008100.xyz,product_008100.xyz,90.44002799
reactant_008101.xyz,product_008101.xyz,87.93424732
reactant_008102.xyz,product_008102.xyz,83.61087345
reactant_008103.xyz,product_008103.xyz,118.25390609
reactant_008104.xyz,product_008104.xyz,103.19405868
reactant_008105.xyz,product_008105.xyz,126.29571759
reactant_008106.xyz,product_008106.xyz,106.62720727
reactant_008107.xyz,product_008107.xyz,94.73928598
reactant_008108.xyz,product_008108.xyz,73.58499854
reactant_008109.xyz,product_008109.xyz,71.35124032
reactant_008110.xyz,product_008110.xyz,112.17333101
reactant_008111.xyz,product_008111.xyz,91.54947512
reactant_008112.xyz,product_008112.xyz,109.52762818
reactant_008113.xyz,product_008113.xyz,91.69037288
reactant_008114.xyz,product_008114.xyz,94.82399865
reactant_008115.xyz,product_008115.xyz,76.59317010
reactant_008116.xyz,product_008116.xyz,105.86379715
reactant_008117.xyz,product_008117.xyz,66.65339480
reactant_008118.xyz,product_008118.xyz,93.43342567
reactant_008119.xyz,product_008119.xyz,80.85836082
reactant_008120.xyz,product_008120.xyz,75.85183404
reactant_008121.xyz,product_008121.xyz,79.79896783
reactant_008122.xyz,product_008122.xyz,95.99236241
reactant_008123.xyz,product_008123.xyz,95.01710739
reactant_008124.xyz,product_008124.xyz,95.31754642
reactant_008125.xyz,product_008125.xyz,87.97314079
reactant_008126.xyz,product_008126.xyz,68.24821513
reactant_008127.xyz,product_008127.xyz,106.79026755
reactant_008128.xyz,product_008128.xyz,106.85516264
reactant_008129.xyz,product_008129.xyz,77.22067877
reactant_008130.xyz,product_008130.xyz,91.16101814
reactant_008131.xyz,product_008131.xyz,86.19526917
reactant_008132.xyz,product_008132.xyz,84.87176733
reactant_008133.xyz,product_008133.xyz,130.38985749
reactant_008134.xyz,product_008134.xyz,90.96111261
reactant_008135.xyz,product_008135.xyz,111.42289402
reactant_008136.xyz,product_008136.xyz,85.95808071
reactant_008137.xyz,product_008137.xyz,70.25020163
reactant_008138.xyz,product_008138.xyz,79.37001343
reactant_008139.xyz,product_008139.xyz,80.68121575
reactant_008140.xyz,product_008140.xyz,75.05082428
reactant_008141.xyz,product_008141.xyz,80.69867406
reactant_008142.xyz,product_008142.xyz,92.63843818
reactant_008143.xyz,product_008143.xyz,51.42960699
reactant_008144.xyz,product_008144.xyz,51.15915965
reactant_008145.xyz,product_008145.xyz,51.70004367
reactant_008146.xyz,product_008146.xyz,50.18859685
reactant_008147.xyz,product_008147.xyz,50.97891045
reactant_008148.xyz,product_008148.xyz,86.71244269
reactant_008149.xyz,product_008149.xyz,51.90495049
reactant_008150.xyz,product_008150.xyz,57.12623786
reactant_008151.xyz,product_008151.xyz,51.11761545
reactant_008152.xyz,product_008152.xyz,55.33018316
reactant_008153.xyz,product_008153.xyz,94.04426666
reactant_008154.xyz,product_008154.xyz,53.65436403
reactant_008155.xyz,product_008155.xyz,91.24063008
reactant_008156.xyz,product_008156.xyz,87.51531196
reactant_008157.xyz,product_008157.xyz,67.97857622
reactant_008158.xyz,product_008158.xyz,64.35356284
reactant_008159.xyz,product_008159.xyz,103.64927314
reactant_008160.xyz,product_008160.xyz,76.26537626
reactant_008161.xyz,product_008161.xyz,59.54869514
reactant_008162.xyz,product_008162.xyz,58.83408779
reactant_008163.xyz,product_008163.xyz,53.66547259
reactant_008164.xyz,product_008164.xyz,103.09433284
reactant_008165.xyz,product_008165.xyz,70.11765831
reactant_008166.xyz,product_008166.xyz,63.18595634
reactant_008167.xyz,product_008167.xyz,75.25436080
reactant_008168.xyz,product_008168.xyz,58.56449391
reactant_008169.xyz,product_008169.xyz,103.38416475
reactant_008170.xyz,product_008170.xyz,60.71598118
reactant_008171.xyz,product_008171.xyz,85.25702975
reactant_008172.xyz,product_008172.xyz,64.08160767
reactant_008173.xyz,product_008173.xyz,137.41163766
reactant_008174.xyz,product_008174.xyz,89.59878994
reactant_008175.xyz,product_008175.xyz,109.82760230
reactant_008176.xyz,product_008176.xyz,63.07529920
reactant_008177.xyz,product_008177.xyz,121.16280422
reactant_008178.xyz,product_008178.xyz,78.27120619
reactant_008179.xyz,product_008179.xyz,76.23261161
reactant_008180.xyz,product_008180.xyz,65.81645724
reactant_008181.xyz,product_008181.xyz,100.44265116
reactant_008182.xyz,product_008182.xyz,73.80620647
reactant_008183.xyz,product_008183.xyz,98.62705312
reactant_008184.xyz,product_008184.xyz,55.07979586
reactant_008185.xyz,product_008185.xyz,84.65862424
reactant_008186.xyz,product_008186.xyz,100.05525263
reactant_008187.xyz,product_008187.xyz,43.72944321
reactant_008188.xyz,product_008188.xyz,72.35664973
reactant_008189.xyz,product_008189.xyz,73.82775793
reactant_008190.xyz,product_008190.xyz,83.48259412
reactant_008191.xyz,product_008191.xyz,104.10588326
reactant_008192.xyz,product_008192.xyz,59.23229648
reactant_008193.xyz,product_008193.xyz,58.65567060
reactant_008194.xyz,product_008194.xyz,95.17320585
reactant_008195.xyz,product_008195.xyz,92.51383159
reactant_008196.xyz,product_008196.xyz,88.20655269
reactant_008197.xyz,product_008197.xyz,76.20249549
reactant_008198.xyz,product_008198.xyz,75.31583281
reactant_008199.xyz,product_008199.xyz,70.49241066
reactant_008200.xyz,product_008200.xyz,66.67879802
reactant_008201.xyz,product_008201.xyz,53.51561142
reactant_008202.xyz,product_008202.xyz,78.29718888
reactant_008203.xyz,product_008203.xyz,67.85252981
reactant_008204.xyz,product_008204.xyz,61.10583326
reactant_008205.xyz,product_008205.xyz,57.16522190
reactant_008206.xyz,product_008206.xyz,70.33580974
reactant_008207.xyz,product_008207.xyz,54.94185339
reactant_008208.xyz,product_008208.xyz,93.09074809
